buildingId,isPartOf,buildingTitle,kind,type,description,ownercustodianName,ownercustodianId,balanceHolderName,balanceHolderId,userName,userId,dk018classId,dk018classDescription,unitName,buildingArea,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,registrationStatus,registrationId,registrationDate,constructionReadiness,condition,utilitiesAvailable,validityDate,utilitiesAvailableWaterSupply,utilitiesAvailableHeatingSupply,utilitiesAvailableElectricNetwork,utilitiesAvailableGasSupply
7002-47617,null,"60 кв.м самозахоплення невідомими особами (судові справи), вільне","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,72.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","МИХАЙЛА ОМЕЛЯНОВИЧА-ПАВЛЕНКА (СУВОРОВА)",xxx,null,null,Зареєстровано,"192653278000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-19,true,true,"однофазний струм (220)",false
7003-61333,null,"вільне, власні потреби","10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,19.8,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","МАЛА ШИЯНОВСЬКА (НЕМИРОВИЧА-ДАНЧЕНКА)",xxx,null,null,Зареєстровано,"3080249580000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-07,false,false,"однофазний струм (220)",false
7004-48150,null,"згідно з розпорядженням ПРДА від 31.01.2022 № 40 планується для розміщення ДБСТ","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,271.9,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","МИХАЙЛА ОМЕЛЯНОВИЧА-ПАВЛЕНКА (СУВОРОВА)",xxx,null,null,Зареєстровано,"2614646980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-28,true,false,"однофазний струм (220)",false
7009-18231,null,null,null,"ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,52.1,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","МАЛА ЖИТОМИРСЬКА",xxx,null,null,Зареєстровано,"167402518000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-07,true,true,null,false
7011-16589,null,null,"10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,82.9,UA80000000000093317,"01004",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ХМЕЛЬНИЦЬКОГО БОГДАНА",xxx,null,null,Зареєстровано,"1423818680000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-08,true,true,null,false
7012-35844,null,null,"10-НЕРУХОМЕ МАЙНО, НЕРУХОМІСТЬ (НЕРУХОМІ РЕЧІ) ","ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,"10","НЕРУХОМЕ МАЙНО, НЕРУХОМІСТЬ (НЕРУХОМІ РЕЧІ) ",кв. м.,122.8,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ПОЛОВЕЦЬКА",xxx,null,null,Зареєстровано,"1523149280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-08,true,true,null,false
7015-62072,null,"ДИТЯЧА ПОЛІКЛІНІКА","10.1264.40.003-Будівлі поліклінік","ОКРЕМО СТОЯЧИЙ","ПОЛІКЛІНІКА",Київська міська рада,22883141,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №6"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","25680355",null,null,"10.1264.40.003","Будівлі поліклінік",кв. м.,15.0,UA80000000000093317,"03126",Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","СТРАЖЕСКА АКАДЕМІКА",xxx,null,null,Зареєстровано,"1548997980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-17,true,true,"однофазний струм (220)",false
7016-13738,null,null,null,"ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,39.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","САЛЮТНА",xxx,null,null,Зареєстровано,"1302534880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-02,true,true,null,false
7017-49195,null,"багатофункціональні","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,44.8,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","ВВЕДЕНСЬКА",xxx,null,null,Зареєстровано,"2092998180000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-30,true,true,"однофазний струм (220)",false
7022-62090,null,null,"10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,157.8,UA80000000000093317,"04136",Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","СИРЕЦЬКА",xxx,null,null,Зареєстровано,"942952080000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-30,false,false,null,false
7023-48399,null,"творчі майстерні, поліклініка МВС, профспілки, побутові послуги, вільні, власні потреби","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,46.9,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","БОГОМОЛЬЦЯ АКАДЕМІКА",xxx,null,null,Зареєстровано,"1563677580000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-05-29,false,true,"однофазний струм (220)",false
7026-62091,null,null,"10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,153.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","СИРЕЦЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-30,false,false,null,false
7030-49679,null,null,"10.12-Будівлі (приміщення) нежитлові","СПОРУДА","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА""","39609111",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,21.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","СВОБОДИ ПРОСПЕКТ",xxx,null,null,Зареєстровано,"1604384180000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-30,false,false,"однофазний струм (220)",false
7031-28149,null,"71,5 кв.м - бойлерна. 221,0 кв.м - відкрито кримінальне провадження щодо повернення приміщень тер.громаді",null,"ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,221.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ХМЕЛЬНИЦЬКОГО БОГДАНА",xxx,null,null,Зареєстровано,"130346808000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-16,true,true,null,false
7036-17115,null,"вільні -1 пов., підвал -118,3 кв.м - об’єкт цивільної оборони (укриття)",null,"ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,118.3,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","СІЧОВИХ СТРІЛЬЦІВ (АРТЕМА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-23,true,false,null,false
7041-62139,null,null,"10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,30.6,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ЮРІЯ ГЛУШКА (ПОДВОЙСЬКОГО)",xxx,null,null,Зареєстровано,"2680354180000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-04,true,true,null,false
7042-46056,null,"АПТЕКА","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АПТЕКА",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,211.4,UA80000000000093317,null,Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","ГЕРОЇВ КОСМОСУ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-01,false,false,"приєднана потужність до 20 кВт",false
7043-58566,null,null,"10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,137.7,null,null,Україна,null,null,"ІНШЕ",null,null,"ІВАНА КОТЛЯРЕВСЬКОГО (ПРАЦІ БУЛЬВАР)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03,false,false,"приєднана потужність до 20 кВт",false
7046-48837,null,"АДМІНІСТРАТИВНО-ВИРОБНИЧЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНО-ВИРОБНИЧЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ СВЯТОШИНСЬКОГО РАЙОНУ М. КИЄВА""","39607507",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,37.3,UA80000000000093317,"03164",Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","ПІДЛІСНА",xxx,null,null,Зареєстровано,"1594606580000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-01,true,false,"однофазний струм (220)",false
7053-48927,null,"АДМІНІСТРАТИВНО-ВИРОБНИЧЕ","10.122-Будівлі офісні","ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНО-ВИРОБНИЧЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ СВЯТОШИНСЬКОГО РАЙОНУ М. КИЄВА""","39607507",null,null,"10.122","Будівлі офісні",кв. м.,186.2,UA80000000000093317,"03062",Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","БЕРЕСТЕЙСЬКИЙ ПРОСПЕКТ (ПРОСПЕКТ ПЕРЕМОГИ)",xxx,null,null,Зареєстровано,"1686078780000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-02,true,true,"однофазний струм (220)",false
7054-45984,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,43.0,UA80000000000093317,"04070",Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","АНДРІЇВСЬКИЙ УЗВІЗ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03,false,false,"однофазний струм (220)",false
7061-15017,null,null,"10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,38.4,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","БЕРЕСТЕЙСЬКИЙ ПРОСПЕКТ (ПРОСПЕКТ ПЕРЕМОГИ)",xxx,null,null,Зареєстровано,"2741370880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-24,false,false,null,false
7062-47393,null,"ПОЛІКЛІНІНІЧНА УСТАНОВА","10.1264.40.003-Будівлі поліклінік","ОКРЕМО СТОЯЧИЙ","ПОЛІКЛІНІКА",Київська міська рада,22883141,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 1 ПОДІЛЬСЬКОГО РАЙОНУ М.КИЄВА","38946268",null,null,"10.1264.40.003","Будівлі поліклінік",кв. м.,2.0,UA80000000000093317,"04070",Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","ВОЛОСЬКА",xxx,null,null,Зареєстровано,"1558706780000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-07,false,true,null,false
7089-5784,null,"ПРОХІДНА","10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","ПРОХІДНА",Київська міська рада,22883141,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КИЇВСЬКИЙ ФТИЗІОПУЛЬМОНОЛОГІЧНИЙ ЦЕНТР ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","01993865",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,12.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","АЛЛИ ГОРСЬКОЇ (БЄЛІНСЬКОГО ЧЕСЛАВА )",xxx,null,null,Зареєстровано,"1887169480000",null,null,"ПІДЛЯГАЄ ЗНЕСЕННЮ",null,2025-04-17,false,false,"інформація відсутня",false
